761,Indore Physical Academy,14400000,4156427797,People & Blogs,Indore Physical Academy,1838,India,IN,People,1793,107,47,70409000,17600,281600,211200,3400000,200000,2014,Apr,19,28.1,1366417754,5.36,471031528,20.593684,78.96288
765,RS 1313 SHORTS,14400000,8011977288,Entertainment,RS 1313 SHORTS,5628,India,IN,Entertainment,647,108,152,212639000,53200,850600,637900,10200000,200000,2020,Oct,24,28.1,1366417754,5.36,471031528,20.593684,78.96288
768,ZEE5,14400000,18515587421,Entertainment,ZEE5,101401,India,IN,Entertainment,142,108,152,149799000,37400,599200,449400,7200000,100000,2018,Feb,13,28.1,1366417754,5.36,471031528,20.593684,78.96288
777,infobells - Kannada,14200000,6554000320,Education,infobells - Kannada,433,India,IN,Education,912,110,37,141688000,35400,566800,425100,6800000,300000,2014,Mar,13,28.1,1366417754,5.36,471031528,20.593684,78.96288
780,SEVENGERS,14200000,10238593147,Comedy,SEVENGERS,872,India,IN,Comedy,422,110,33,367898000,92000,1500000,1100000,17700000,400000,2018,Jun,4,28.1,1366417754,5.36,471031528,20.593684,78.96288
781,Zee Bangla,14200000,11428794827,Entertainment,Zee Bangla,132398,India,IN,Entertainment,352,109,153,59927000,15000,239700,179800,2900000,200000,2008,Feb,26,28.1,1366417754,5.36,471031528,20.593684,78.96288
783,Neha Kakkar,14100000,2131548711,Music,Neha Kakkar,149,India,IN,Music,4624,110,134,25605000,6400,102400,76800,1200000,100000,2012,Oct,22,28.1,1366417754,5.36,471031528,20.593684,78.96288
800,ETV Jabardasth,14000000,13542939513,People & Blogs,ETV Jabardasth,9652,India,IN,Comedy,268,111,34,133584000,33400,534300,400800,6400000,100000,2015,Jul,14,28.1,1366417754,5.36,471031528,20.593684,78.96288
801,Zee Telugu,14000000,12597067132,Entertainment,zeetelugu,3,India,IN,Music,4039216,4651,4603,7,0,0.03,0.02,0.34,nan,2007,Jan,31,28.1,1366417754,5.36,471031528,20.593684,78.96288
807,T-Series Regional,13900000,5217553897,Entertainment,T-Series Regional,15075,India,IN,Music,1275,111,136,33484000,8400,133900,100500,1600000,100000,2011,Feb,14,28.1,1366417754,5.36,471031528,20.593684,78.96288
820,Kids TV India Hindi Nursery Rhymes,13800000,6646953396,Shows,Kids TV India Hindi Nursery Rhymes,1505,India,IN,Education,898,112,38,78651000,19700,314600,236000,3800000,100000,2014,Nov,17,28.1,1366417754,5.36,471031528,20.593684,78.96288
821,Think Music India,13800000,11039343563,Music,Think Music India,4978,India,IN,Music,374,112,137,217106000,54300,868400,651300,10400000,200000,2009,Aug,15,28.1,1366417754,5.36,471031528,20.593684,78.96288
823,Goldmines Premiere,13700000,1973638757,Entertainment,Goldmines Premiere,975,India,IN,Film,5047,113,41,37648000,9400,150600,112900,1800000,100000,2013,Oct,12,28.1,1366417754,5.36,471031528,20.593684,78.96288
825,The Vishal bhatt,13700000,9596430464,Comedy,The Vishal bhatt,1040,India,IN,Comedy,487,113,36,379240000,94800,1500000,1100000,18200000,600000,2021,Aug,15,28.1,1366417754,5.36,471031528,20.593684,78.96288
826,NishaMadhulika,13700000,2939201386,Howto & Style,NishaMadhulika,2158,India,IN,Howto,2972,113,29,22235000,5600,88900,66700,1100000,100000,2009,Aug,2,28.1,1366417754,5.36,471031528,20.593684,78.96288
827,MyMissAnand,13700000,4963275018,People & Blogs,MyMissAnand,340,India,IN,Entertainment,1387,113,159,27882000,7000,111500,83600,1300000,nan,2014,Jul,22,28.1,1366417754,5.36,471031528,20.593684,78.96288
830,infobells,13700000,5178142148,Education,infobells,495,India,IN,Education,1289,113,39,23893000,6000,95600,71700,1100000,100000,2011,Oct,20,28.1,1366417754,5.36,471031528,20.593684,78.96288
836,JOJO TV - Hindi Stories,13600000,5141201173,Education,JOJO TV - Hindi Stories,1097,India,IN,Film,1303,114,42,10764000,2700,43100,32300,516700,100000,2016,Dec,25,28.1,1366417754,5.36,471031528,20.593684,78.96288
841,Anaysa,13500000,3445794123,Howto & Style,Anaysa,591,India,IN,Howto,2364,115,30,29706000,7400,118800,89100,1400000,nan,2012,Mar,10,28.1,1366417754,5.36,471031528,20.593684,78.96288
845,Sanjoy Das Official,13500000,3912334359,Entertainment,Sanjoy Das Official,1793,India,IN,Games,1954,114,60,179232000,44800,716900,537700,8600000,400000,2015,Apr,29,28.1,1366417754,5.36,471031528,20.593684,78.96288
847,Vijay Kumar Viner Vlogs,13500000,7958771872,Entertainment,Vijay Kumar Viner Vlogs,1357,India,IN,Entertainment,663,116,162,109813000,27500,439300,329400,5300000,300000,2019,Mar,22,28.1,1366417754,5.36,471031528,20.593684,78.96288
852,The World Adventures ������,13400000,2139769210,People & Blogs,The World Adventures ������,1028,India,IN,People,4540,116,53,1043000,261,4200,3100,50100,nan,2016,Sep,9,28.1,1366417754,5.36,471031528,20.593684,78.96288
853,Vibhu 96,13400000,20563378,nan,Vibhu 96,256,India,IN,Education,342460,114,40,20264000,5100,81100,60800,972700,300000,2022,Jun,5,28.1,1366417754,5.36,471031528,20.593684,78.96288
854,Blockbuster Movies,13400000,2650061211,Entertainment,Blockbuster Movies,0,India,IN,nan,4057944,5589,nan,nan,0,0,0,0,nan,2017,Jul,4,28.1,1366417754,5.36,471031528,20.593684,78.96288
861,Trakin Tech,13300000,2262690743,Science & Technology,Trakin Tech,3640,India,IN,Tech,4152,116,16,43669000,10900,174700,131000,2100000,100000,2011,Nov,2,28.1,1366417754,5.36,471031528,20.593684,78.96288
872,Kabita's Kitchen,13300000,2831275503,Howto & Style,Kabita's Kitchen,1489,India,IN,Howto,3123,117,32,43118000,10800,172500,129400,2100000,nan,2014,Oct,7,28.1,1366417754,5.36,471031528,20.593684,78.96288
879,Sonotek Bhakti,13200000,3789736218,Entertainment,Sonotek Bhakti,8019,India,IN,Music,2063,118,142,25321000,6300,101300,76000,1200000,nan,2010,Dec,27,28.1,1366417754,5.36,471031528,20.593684,78.96288
885,Technology Gyan,13200000,1138262456,Science & Technology,Technology Gyan,1022,India,IN,Tech,9955,118,17,18518000,4600,74100,55600,888900,100000,2015,Nov,17,28.1,1366417754,5.36,471031528,20.593684,78.96288
886,CookingShooking Hindi,13200000,1758603195,People & Blogs,CookingShooking Hindi,393,India,IN,Howto,5855,118,33,11490000,2900,46000,34500,551500,nan,2017,Apr,4,28.1,1366417754,5.36,471031528,20.593684,78.96288
891,Lokdhun Punjabi,13100000,4712624489,Music,Lokdhun Punjabi,1262,India,IN,Music,1484,119,143,34438000,8600,137800,103300,1700000,100000,2010,Dec,27,28.1,1366417754,5.36,471031528,20.593684,78.96288
905,Jomy Production,13000000,5057163256,Entertainment,SRK Edie soon,8,India,IN,nan,3686280,5227,nan,2,0,0.01,0.01,0.1,nan,2021,Mar,18,28.1,1366417754,5.36,471031528,20.593684,78.96288
926,Troom Troom India,12800000,6804072897,Howto & Style,Troom Troom India,2385,nan,nan,Howto,873,nan,35,17270000,4300,69100,51800,829000,nan,2015,Apr,19,nan,nan,nan,nan,nan,nan
929,Right to Shiksha,12800000,7876740921,Education,Right to Shiksha,2044,India,IN,Education,670,120,45,213738000,53400,855000,641200,10300000,300000,2020,Apr,23,28.1,1366417754,5.36,471031528,20.593684,78.96288
931,FACT FIRE KING,12700000,1159290255,nan,FACT FIRE KING,782,India,IN,Games,9683,120,66,51291000,12800,205200,153900,2500000,500000,2020,Jul,29,28.1,1366417754,5.36,471031528,20.593684,78.96288
953,Health Time,12500000,1002219689,Howto & Style,Health Time,1810,India,IN,People,11667,123,62,1395000,349,5600,4200,66900,nan,2016,Sep,25,28.1,1366417754,5.36,471031528,20.593684,78.96288
961,NDTV,12500000,4935793409,Entertainment,NDTV,151136,India,IN,News,1395,123,24,58527000,14600,234100,175600,2800000,100000,2006,May,8,28.1,1366417754,5.36,471031528,20.593684,78.96288
963,Family Fitness,12500000,10384848759,Entertainment,Family Fitness,1699,India,IN,Entertainment,413,123,171,235715000,58900,942900,707100,11300000,400000,2017,Jan,18,28.1,1366417754,5.36,471031528,20.593684,78.96288
964,Zee Tamil,12500000,11552190002,Entertainment,Zee Tamil,102699,India,IN,Entertainment,342,123,171,349940000,87500,1400000,1000000,16800000,200000,2008,Aug,26,28.1,1366417754,5.36,471031528,20.593684,78.96288
965,Flowers Comedy,12500000,11691081301,Entertainment,Flowers Comedy,11907,India,IN,Entertainment,337,122,170,180021000,45000,720100,540100,8600000,100000,2015,Aug,19,28.1,1366417754,5.36,471031528,20.593684,78.96288
967,Wave Music Bhakti,12500000,5146004207,Music,Wave Music Bhakti,19899,India,IN,Music,1299,123,149,11079000,2800,44300,33200,531800,nan,2011,Apr,19,28.1,1366417754,5.36,471031528,20.593684,78.96288
969,CKM,12500000,4465772496,Comedy,CKM,117,India,IN,Comedy,1621,123,42,13142000,3300,52600,39400,630800,nan,2018,Feb,20,28.1,1366417754,5.36,471031528,20.593684,78.96288
972,DEV Ke Facts,12400000,1971226335,nan,DEV Ke Facts,218,India,IN,Education,5034,124,47,273670000,68400,1100000,821000,13100000,600000,2012,Sep,29,28.1,1366417754,5.36,471031528,20.593684,78.96288
981,Zee Kids,12400000,7683670251,Film & Animation,Zee Kids,1212,India,IN,Entertainment,709,124,172,95163000,23800,380700,285500,4600000,100000,2012,Jul,6,28.1,1366417754,5.36,471031528,20.593684,78.96288
982,Pari's Lifestyle,12400000,7741764747,People & Blogs,Pari's Lifestyle,459,India,IN,People,702,124,63,38165000,9500,152700,114500,1800000,nan,2018,Nov,26,28.1,1366417754,5.36,471031528,20.593684,78.96288
985,bharatzkitchen HINDI,12400000,2315226648,Howto & Style,bharatzkitchen HINDI,729,India,IN,Howto,4042,124,38,30968000,7700,123900,92900,1500000,100000,2016,Aug,10,28.1,1366417754,5.36,471031528,20.593684,78.96288
992,Free Fire India Official,12300000,1674409945,People & Blogs,Free Fire India Official,1500,India,IN,Games,6141,125,69,64735000,16200,258900,194200,3100000,300000,2018,Sep,14,28.1,1366417754,5.36,471031528,20.593684,78.96288
995,Make Joke Of,12300000,2129773714,Comedy,Make Joke Of,62,India,IN,Comedy,4568,125,44,24000000,6000,96000,72000,1200000,100000,2017,Aug,1,28.1,1366417754,5.36,471031528,20.593684,78.96288
