382,Got Talent Global,20300000,2441288701,Entertainment,Got Talent Global,1245,United Kingdom,GB,Entertainment,3750,15,101,86457000,21600,345800,259400,4100000,100000,2013,Jan,31,60,66834405,3.85,55908316,55.378051,-3.435973
403,Gordon Ramsay,20000000,3875172235,Entertainment,Gordon Ramsay,1527,United Kingdom,GB,Entertainment,2001,16,104,39228000,9800,156900,117700,1900000,200000,2006,Apr,29,60,66834405,3.85,55908316,55.378051,-3.435973
413,Britain's Got Talent,19700000,11323617496,Entertainment,Britain's Got Talent,4225,United Kingdom,GB,Entertainment,364,17,106,54192000,13500,216800,162600,2600000,100000,2008,Apr,12,60,66834405,3.85,55908316,55.378051,-3.435973
414,SCTV,19700000,9808676159,Entertainment,SCTV,267,United Kingdom,GB,Music,2831648,3695,4668,336,0.08,1,1,16,nan,2006,Mar,25,60,66834405,3.85,55908316,55.378051,-3.435973
438,Calvin Harris,19000000,16014044618,Music,Calvin Harris,79,United Kingdom,GB,Music,191,18,99,102410000,25600,409600,307200,4900000,100000,2007,Feb,11,60,66834405,3.85,55908316,55.378051,-3.435973
444,Sidemen,18800000,5257834105,Entertainment,Sidemen,312,United Kingdom,GB,Entertainment,1263,19,113,78158000,19500,312600,234500,3800000,100000,2015,Jun,14,60,66834405,3.85,55908316,55.378051,-3.435973
533,Queen Official,17000000,10847948832,Music,Queen Official,1015,United Kingdom,GB,Music,385,21,112,93768000,23400,375100,281300,4500000,100000,2008,Jul,7,60,66834405,3.85,55908316,55.378051,-3.435973
576,Little Mix,16300000,7520242626,Music,Little Mix,278,United Kingdom,GB,Music,740,22,117,38604000,9700,154400,115800,1900000,nan,2011,Nov,30,60,66834405,3.85,55908316,55.378051,-3.435973
577,SAM SMITH,16300000,10170264839,Music,SAM SMITH,230,United Kingdom,GB,Entertainment,428,22,135,85778000,21400,343100,257300,4100000,nan,2012,Sep,14,60,66834405,3.85,55908316,55.378051,-3.435973
581,W2S,16300000,4768370464,Gaming,W2S,652,United Kingdom,GB,Entertainment,1455,22,135,3079000,770,12300,9200,147800,nan,2012,Jul,26,60,66834405,3.85,55908316,55.378051,-3.435973
585,JJ Olatunji,16200000,4076692623,Gaming,JJ Olatunji,1294,United Kingdom,GB,Entertainment,1856,23,136,27808000,7000,111200,83400,1300000,100000,2011,Jan,26,60,66834405,3.85,55908316,55.378051,-3.435973
643,Mrwhosetheboss,15400000,3736069980,Science & Technology,Mrwhosetheboss,1577,United Kingdom,GB,Tech,2083,24,12,167697000,41900,670800,503100,8000000,400000,2011,Apr,20,60,66834405,3.85,55908316,55.378051,-3.435973
676,AdeleVEVO,15100000,12413869881,Music,AdeleVEVO,52,United Kingdom,GB,Music,309,25,127,84750000,21200,339000,254300,4100000,100000,2009,Oct,15,60,66834405,3.85,55908316,55.378051,-3.435973
677,MoreAliA,15000000,4352427049,Gaming,MoreAliA,2324,United Kingdom,GB,Games,1663,25,47,250995000,62700,1000000,753000,12000000,600000,2013,May,6,60,66834405,3.85,55908316,55.378051,-3.435973
742,BBC News,14500000,4598387043,News & Politics,BBC News,18972,United Kingdom,GB,News,1548,26,19,66273000,16600,265100,198800,3200000,100000,2006,Apr,8,60,66834405,3.85,55908316,55.378051,-3.435973
775,TommyInnit,14200000,2084791147,Gaming,TommyInnit,342,United Kingdom,GB,Games,4696,27,55,54291000,13600,217200,162900,2600000,200000,2015,Dec,24,60,66834405,3.85,55908316,55.378051,-3.435973
791,F2Freestylers - Ultimate Soccer Skills Channel,14100000,3280481927,Sports,F2Freestylers - Ultimate Soccer Skills Chann�,777,United Kingdom,GB,Sports,2530,28,10,10222000,2600,40900,30700,490600,nan,2011,Apr,9,60,66834405,3.85,55908316,55.378051,-3.435973
837,BBC,13600000,9685060624,Pets & Animals,BBC,16047,United Kingdom,GB,Entertainment,474,29,160,44414000,11100,177700,133200,2100000,100000,2005,Nov,12,60,66834405,3.85,55908316,55.378051,-3.435973
842,JULIA GISELLA,13500000,5380132790,Entertainment,Julia Gisella,19,United Kingdom,GB,Music,3767960,2492,3189,1615,0.4,6,5,78,130,2015,Mar,24,60,66834405,3.85,55908316,55.378051,-3.435973
843,Awakening Music,13500000,5545936485,Music,Awakening Music,814,United Kingdom,GB,Music,1183,30,140,35309000,8800,141200,105900,1700000,100000,2006,Dec,25,60,66834405,3.85,55908316,55.378051,-3.435973
846,Woody & Kleiny,13500000,11717217293,Comedy,Woody & Kleiny,975,United Kingdom,GB,Entertainment,333,29,160,495561000,123900,2000000,1500000,23800000,400000,2013,Mar,30,60,66834405,3.85,55908316,55.378051,-3.435973
923,Talking Angela,12800000,3632438963,Entertainment,Talking Angela,233,United Kingdom,GB,Film,2184,31,45,27957000,7000,111800,83900,1300000,nan,2014,Sep,2,60,66834405,3.85,55908316,55.378051,-3.435973
944,Morgz,12600000,3303595310,Gaming,Morgz,825,United Kingdom,GB,Entertainment,2491,32,170,58838000,14700,235400,176500,2800000,100000,2014,Jun,10,60,66834405,3.85,55908316,55.378051,-3.435973
948,Ellie Goulding,12600000,6969178081,Music,Ellie Goulding,218,United Kingdom,GB,Music,841,32,148,36681000,9200,146700,110000,1800000,nan,2007,Jan,29,60,66834405,3.85,55908316,55.378051,-3.435973
949,colinfurze,12500000,1612094871,Entertainment,colinfurze,385,United Kingdom,GB,Entertainment,6487,33,171,8482000,2100,33900,25400,407200,nan,2006,Nov,15,60,66834405,3.85,55908316,55.378051,-3.435973
983,DisneyChannelUK,12400000,12607488647,Music,DisneyChannelUK,4422,United Kingdom,GB,Entertainment,306,34,172,34758000,8700,139000,104300,1700000,nan,2007,Dec,6,60,66834405,3.85,55908316,55.378051,-3.435973
993,Panda,12300000,2214684303,nan,HybridPanda,2452,United Kingdom,GB,Games,129005,867,1202,67035,17,268,201,3200,1000,2006,Sep,11,60,66834405,3.85,55908316,55.378051,-3.435973
